source	target	correlation
Attijariwafa Bank	Halyk Bank	0.10505701733614473
Ternium	Tenaris	0.23574393496427085
Fujitsu	Seiko Epson	0.08057012279900605
Rosneft	RusHydro	0.024010587143820063
Sempra Energy	Brightoil Petroleum	0.02544816642229689
Lear	BorgWarner	0.15466105872514274
Sempra Energy	Iberdrola	0.027330305307751938
SM Investments	SVB Financial Group	0.07550646519375395
Aareal Bank	PKO Bank Polski	0.2982060266158132
Sempra Energy	Valero Energy	0.28341554920151774
Asahi Group Holdings	ARM Holdings	0.16776085788914089
Hartford Financial Services	Expeditors International	0.024229380535394147
Republic Services	Overseas Union Enterprises	0.024848478123151715
China Merchants Property	Motor Oil	0.022929363065139593
Industrial Alliance Insurance	Public Service Enterprise Group	0.023625173794842014
Roper Industries	CF Industries Holdings	0.07619496593364805
Suruga Bank	National Australia Bank	0.04839822604824926
Husky Energy	Offshore Oil Engineering	0.028811249634184057
Petronas Gas	NRG Energy	0.050162650422465274
Chinese Estates	Shenzhen Overseas	0.08072233594677092
Chiba Bank	Siam Commercial Bank	0.17557818407412182
BAIC Motor	Chongqing Changan Auto	0.3528219995230505
SK Holdings	JG Summit Holdings	0.10869444097750214
First Citizens BancShares	Union National Bank	0.07938109638981758
CGI Group	Compass Group	0.18198071702846605
HSBC Holdings	Ahli United Bank	0.023411137287558448
Allied World Assurance	China Fortune Land Development	0.05303294054148265
Chiba Bank	Krung Thai Bank	0.026680438118999686
Shinsei Bank	VTB Bank	0.05458324499760423
Suruga Bank	Japan Securities	0.024393046044061197
Calpine	Pepco Holdings	0.028889702795148856
China Oilfield Services	Agile Property Holdings	0.026711259554216008
Shinsei Bank	Danske Bank	0.07997770247808714
China Resources Power	AGL Energy	0.024751408928787934
Aisin Seiki	Tokyu Fudosan	0.1057975461154576
Affiliated Managers Group	Vienna Insurance Group	0.0480459271350612
Hilton Worldwide Holdings	Smurfit Kappa Group	0.02310583683175259
Shanghai Electric Group	China Vanke	0.07303753239649996
SKF Group	KB Financial Group	0.02584684962879156
Trinity Industries	AECOM Technology	0.02666020037966294
Financial Street Holdings	Sears Holdings	0.10303741961135802
Osaka Gas	Hokkaido Electric Power	0.09986129341701844
Sasol	Naspers	0.02381516939957885
Commonwealth Bank	IndusInd Bank	0.10159937901654456
Indian Oil	Motor Oil	0.13500757959838397
Japan Exchange Group	Sinopharm Group	0.02489156703650911
Kaisa Group Holdings	SVB Financial Group	0.023398299744128388
JFE Holdings	JX Holdings	0.136831779024131
Harbin Bank	Financial Street Holdings	0.02432158994723771
China Mengniu Dairy	China Mobile	0.023276006464163904
China Hongqiao Group	AerCap Holdings	0.023988961281809964
China Merchants Bank	China Everbright Bank	0.35843958182295677
Credicorp	Banrisul	0.0481525950719897
China Merchants Holdings	China Citic Bank	0.052980897401280126
Higo Bank	China Everbright Bank	0.023865532112138047
Bank Leumi	VTB Bank	0.07112439201855202
CLP Holdings	SJM Holdings	0.4208976171091056
Occidental Petroleum	Exxon Mobil	0.28227896987690465
Capital One Financial	BS Financial Group	0.10106547671968293
Brother Industries	Hyundai Heavy Industries	0.02590134174353118
China Cosco Holdings	IOI Group	0.025268883087315293
Gemdale	China Hongqiao Group	0.04951991076979867
Shaanxi Coal Industry	Southern Co	0.024228047835415233
Repsol YPF	Acciona	0.023289522382634598
Shanghai Electric Group	China Pacific Insurance	0.10183073209057611
Allied Irish Banks	Lloyds Banking Group	0.05262761748249751
Bendigo & Adelaide Bank	Blom Bank	0.025642167757530122
Woori Bank	DVB Bank	0.07708068278466004
Assured Guaranty	United Technologies	0.027598278868435366
Raiffeisen Bank International	Chiba Bank	0.04884593107158324
Jyske Bank	Grupa PZU	0.02627974981873078
Sinopharm Group	Belle International Holdings	0.10095953246593888
Sekisui House	Tokyo Electric Power	0.022926606719703056
Suncorp Group	3i Group	0.024091180892460082
Towngas	Guangdong Investment	0.025344622704851223
Sumitomo Corp	Nidec	0.12073827763504842
Halliburton	Occidental Petroleum	0.04747870443520755
TDK	STMicroelectronics	0.046603158491534936
Permanent TSB Group	Fukuoka Financial Group	0.049968673503238414
Indian Overseas Bank	Allahabad Bank	0.42971234171119493
Saudi British Bank	Al Rajhi Bank	0.02401389935534242
Hitachi	Fuji Heavy Industries	0.023905678546876644
Commercial International Bank	Zenith Bank	0.2552686818704206
Insurance Australia Group	AMP	0.04994782616267189
American Water Works	CGN Power	0.022945176969042098
CGI Group	BOE Technology Group	0.07857507013006466
Tokyo Electric Power	Idemitsu Kosan	0.023160365006128697
Willis Group Holdings	Reckitt Benckiser Group	0.02356202287783768
Mediobanca	Deutsche Telekom	0.023184827954734564
Zurich Insurance Group	Dongbu Insurance	0.12630538124600732
Hysan Development	Top Frontier Investment Holdings	0.027114987060876245
Takeda Pharmaceutical	Valeant Pharmaceuticals	0.10866745802342603
Chubb	CNO Financial Group	0.024740251986218546
Taiwan Cooperative Financial	Hana Financial Group	0.0811893133675838
Virgin Money Holdings	Hopson Development Holdings	0.08092436010596787
Higo Bank	National Commercial Bank	0.15029395424637462
FirstRand	Remgro	0.3358155730143768
Samsung SDS	Samsung Electronics	0.3184555828540419
Sichuan Changhong Electric	Jiangxi Copper	0.3393758663981068
Doha Bank	Qatar Islamic Bank	0.3323601339239375
Korea Zinc	SK Hynix	0.05153382374505674
Hunan Valin Steel	Jiangxi Copper	0.07334626870656788
Eni	Rosneft	0.07511360868046668
Technip	Centrica	0.023670816450412923
GEA Group	American Financial Group	0.026170880086751176
Corporation Bank	Guaranty Trust Bank	0.3020791714684032
J Sainsbury	Wm Morrison Supermarkets	0.049772387782807154
Fukuoka Financial Group	Fuji Heavy Industries	0.04729999660773865
Arab Banking	Mizrahi Tefahot Bank	0.02320989122363134
Mitsubishi Corp	Sany Heavy Industry	0.024084135628677637
Sumitomo Electric	Fanuc	0.07374712025650301
Taiheiyo Cement	Amorepacific	0.025310790079051432
Industrial Alliance Insurance	XL Group	0.024871206627525233
CYS Investments	Compass Group	0.04865448982481559
LG Corp	NEC	0.024242162342698936
HSBC Holdings	Hana Financial Group	0.023833104374214743
EFG Eurobank Ergasias	Sabanci Holding	0.07247911865072001
Aisin Seiki	Senshu Ikeda Holdings	0.15498374856162445
China Aviation Oil	Towngas	0.026541522004408638
GDF SUEZ	Atlantia	0.023860500512390557
Manulife Financial	Paychex	0.02344597170158862
EFG Eurobank Ergasias	Sonova Holding	0.026634156026909654
Mashreq Bank	Joyo Bank	0.053438360199449066
Isetan Mitsukoshi Holdings	China Merchants Property	0.048777672198469346
Merck & Co	Southern Co	0.05981458211227342
FBN Holdings	SK Holdings	0.11758495589052595
SOHO China	China Gezhouba	0.07723887147153118
Sunac China Holdings	Chinese Estates	0.07479765323548196
Shinhan Financial Group	Catlin Group	0.04816317219595626
Hilton Worldwide Holdings	Midea Group Co. Ltd.	0.0756698835647626
Ashikaga Holdings	JG Summit Holdings	0.057721534734632644
Oceanwide Holdings	Sun Art Retail Group	0.025193811857349983
Oil & Natural Gas	Petronas Gas	0.08202501947527985
UnitedHealth Group	TransDigm Group	0.12210900769574287
China Cosco Holdings	Daqin Railway	0.05178170248886687
Guosen Securities	Kagoshima Bank	0.02408934658882299
Sinopharm Group	Standard Bank Group	0.023783711824881443
CIT Group	IOI Group	0.07593887341661514
CLP Holdings	Sears Holdings	0.08988898058133511
CLP Holdings	Alfresa Holdings	0.1687643366220786
Dai Nippon Printing	Formosa Petrochemical	0.024728108946567663
Israel Discount Bank	Toho Bank	0.04956341593374948
SinoPac Financial	Principal Financial Group	0.026657016250957462
Johnson Matthey	Ingram Micro	0.10596794703988521
Realty Income	NH Investment & Securities	0.049609749607298394
FIBI Holdings	Yuanta Financial Holding	0.026315864820905047
Public Bank	Taiwan Cooperative Financial	0.024087310253391444
Shinhan Financial Group	The Priceline Group	0.02397302442702813
BG Group	Bidvest Group	0.025392534195503913
Berkshire Hathaway	Becton Dickinson	0.02441455954987275
Mashreq Bank	Public Bank	0.07646063074554367
Chubb	LIG Insurance	0.07457829535168681
GS Holdings	Nomura Holdings	0.11450073428506095
Kawasaki Kisen Kaisha	Tokyo Electron	0.025882097437146267
Flextronics International	Wilmar International	0.049792714906848314
Chiba Bank	Fukuoka Financial Group	0.05374554954408575
Maybank	TMB Bank	0.07422099234020692
Kaisa Group Holdings	Shimao Property Holdings	0.16408661558423504
Corporation Bank	Arab National Bank	0.10463144405420581
SKF Group	Phoenix Group Holdings	0.02372870522097352
Südzucker	Salzgitter	0.024732725092271153
Mashreq Bank	Dubai Islamic Bank	0.26045142994750525
BOK Financial	Kagoshima Bank	0.028742326636559155
Jyske Bank	National Australia Bank	0.02621679625883718
Guosen Securities	Tingyi Holding	0.023651818088768643
BAE Systems	Tata Consultancy Services	0.024947955368769082
Hershey	Nestle	0.024417476155684553
China Merchants Holdings	CJ Corp	0.024593457790157498
Enel	GDF SUEZ	0.12748591110737728
Ashikaga Holdings	GS Holdings	0.1322963446542853
Suruga Bank	Piraeus Bank	0.05032114813687001
Daikin Industries	Quanta Computer	0.02637634501696749
United Aircraft Corporation	United Rentals	0.10139266323362904
Transneft	Sberbank	0.024187515026034428
Inpex	TonenGeneral Sekiyu	0.12030461171934957
Daito Trust Construction	Meiji Holdings	0.025138795510329166
China International Marine	Swire Pacific	0.028233029949803153
Kawasaki Kisen Kaisha	Komatsu	0.07649490926590957
Shoprite Holdings	BG Group	0.023926064058074202
Kinnevik	Gjensidige Forsikring	0.15184898228172036
3i Group	Hammerson plc	0.048391485533022124
OTP Bank	First Republic Bank	0.04805820636478715
China Construction Bank	Fubon Financial	0.0973042896166978
Beijing Enterprises	Dongfang Electric	0.023583692056237615
NKSJ Holdings	Axis Capital Holdings	0.05832487368396758
Mitsui & Co	Marsh & McLennan	0.06991589626771307
Sistema	VimpelCom	0.3477274696159959
Williams Cos	Reynolds American	0.12418830786025581
Shinhan Financial Group	Taishin Financial Holdings	0.14963287614741483
Hartford Financial Services	Yuanta Financial Holding	0.024892477093529843
Nidec	Tosoh	0.14480273904376145
Tractor Supply	World Fuel Services	0.026019159206573564
Oil & Gas Development	Power Assets Holdings	0.07172702022996695
NKSJ Holdings	Sumitomo Realty	0.07503576277780138
Rexel	BASF	0.02575147465271916
Banca MPS	Bankinter	0.02791341164113033
Minmetals Development	TBEA	0.024416175856372034
CNO Financial Group	ACE	0.048936531783303025
NKSJ Holdings	AerCap Holdings	0.14081760588329031
NKSJ Holdings	Midea Group Co. Ltd.	0.20304488616038407
Vivendi	Swisscom	0.14494429152932492
Huaxia Bank	Haitong Securities	0.17372135440707903
Ameriprise Financial	Intact Financial	0.05312668315353049
China Communications Services	Ping An Insurance Group	0.024856490975783577
Reckitt Benckiser Group	Smurfit Kappa Group	0.07515858994460196
Toho Bank	China Minsheng Banking	0.07696788079137319
PepsiCo	Electrolux Group	0.02453614067697482
Republic Services	China Communications Services	0.025290948525767097
Yara International	Steinhoff International	0.12712742035176713
Wheelock & Co	Mitsui & Co	0.397394378828326
Advanced Semiconductor	STMicroelectronics	0.024111995353906606
Kaisa Group Holdings	Hysan Development	0.0769260171061095
Lotte Chemical	Hanwha Corp	0.10127509417363892
Taiwan Semiconductor	SK Hynix	0.02335748700937104
China Shenhua Energy	Husky Energy	0.02411853015977051
Prudential Financial	HSBC Holdings	0.02322569338478826
AutoNation	Lear	0.043140465769102666
Global Logistic Properties	SJM Holdings	0.024693726648197526
CIMB Group Holdings	Agile Property Holdings	0.11106128829193625
JGC	Marubeni	0.26253699597543595
Hengan International Group	SK Innovation	0.028448256914199836
Beijing Xinwei Telecom Technology Group	JG Summit Holdings	0.026907234148565683
HSBC Holdings	Intouch Holdings	0.08999666093415996
Japan Exchange Group	Phoenix Group Holdings	0.024199962999097817
Wisconsin Energy	Origin Energy	0.02417923885072633
Rio Tinto	Cielo	0.0257046000931232
Frontier Communications	Shaw Communications	0.47114755391109964
Maybank	MISC	0.22234249592245783
Mitsubishi UFJ Lease	Nippon Telegraph & Tel	0.023947018891313746
Chinatrust Financial	Gunma Bank	0.022979877099441055
Land Securities Group	Sears Holdings	0.023457435406378666
Meritz Financial Group	Shanghai Commercial & Savings Bank	0.02722121846062619
Chubu Electric Power	General Electric	0.21678896865915936
Gemdale	Midea Group Co. Ltd.	0.048381359391339245
ING Group	Hana Financial Group	0.025103969910098625
Insurance Australia Group	ACE	0.02391373225164191
Yanzhou Coal Mining	Sumitomo Metal Mining	0.0764130316508833
Yanzhou Coal Mining	Hellenic Petroleum	0.024668848755656777
Mazda Motor	Honda Motor	0.5477536868807397
China Merchants Bank	Shanghai Construction	0.025504423947270816
Capital One Financial	Manulife Financial	0.1004449585523563
Allahabad Bank	United Overseas Bank	0.10500604894546944
First Republic Bank	Alinma Bank	0.05076942541153743
MMI Holdings	HRG Group	0.05562311805951233
CNO Financial Group	Hopson Development Holdings	0.025010973515011088
BMCE Bank	Al Rajhi Bank	0.07818559619427863
London Stock Exchange	Moscow Exchange	0.029990528107285197
DBS Group	Continental Resources	0.023843775504249577
GEA Group	HRG Group	0.10054652362428049
Tokio Marine Holdings	Nippon Steel & Sumitomo Metal	0.07626289116323133
Yamaguchi Financial	Fosun International	0.024584328140648922
China State Construction Engineering	TBEA	0.12667358636976814
Taiwan Mobile	Chunghwa Telecom	0.20569405030171473
Nippon Telegraph & Tel	Mitsubishi Materials	0.024315715036041567
Saudi Electricity	Kuwait Projects	0.04921830282155685
Standard Bank Group	Aozora Bank	0.04871496819105413
China International Marine	Wilmar International	0.10278858579220657
Bolsas & Mercados	Grupo ACS	0.12357487159419386
China Telecom	KDDI	0.023698032427751536
GameStop Corp.	LS Corp	0.029539811211396486
Omnicom Group	Dentsu	0.20200740042209694
FMC Technologies	LyondellBasell Industries	0.025227562755877897
Phoenix Group Holdings	Hana Financial Group	0.0476414231120969
Meritz Financial Group	DGB Financial Group	0.100703076027959
Meritz Financial Group	CIT Group	0.07528673575471169
Shaanxi Coal Industry	Oil & Gas Development	0.049550745182443054
OTP Bank	Aozora Bank	0.07778292908499042
IOI Group	Swatch Group	0.02344825948666716
Swire Pacific	Sinohydro Group	0.02617145806309367
Dominion Resources	First Quantum Minerals	0.10499927581634454
China International Marine	China Southern Airlines	0.04641965647761556
China Life Insurance	Union Pacific	0.02577212114278068
China Telecom	China Fortune Land Development	0.050757032362424154
Rexel	Securitas	0.022847680910233637
Hysan Development	Commercial Bank For Investment & Development Of Vietnam	0.07634118896434712
Fiat Chrysler Automobiles	Tesla Motors	0.04967116605913295
JX Holdings	China Hongqiao Group	0.024540083546830578
Bank Leumi	Shizuoka Bank	0.02218177873154837
Mega Financial Holding	FIBI Holdings	0.024725425447714854
Shanghai Construction	Agile Property Holdings	0.025291873050612066
Tokio Marine Holdings	Senshu Ikeda Holdings	0.02630732820718646
Shinsei Bank	Nomos Bank	0.029882093251663654
Tencent Holdings	Fosun International	0.08010951811923307
Mitsubishi Corp	Paccar	0.024886488625615627
Mercuries & Associates	Tata Consultancy Services	0.024599710363060495
FBN Holdings	Agile Property Holdings	0.11134364252153633
Gansu Jiu Steel Group Hongxing Iron & Steel	JX Holdings	0.04952801641403473
Tyco International	TransDigm Group	0.07821607016145356
GD Power Development	Hokkaido Electric Power	0.2849873525693184
Schindler Holding	Johnson Controls	0.024473909333949988
Anadarko Petroleum	Tesoro	0.09856106591601686
Kerry Group	DBS Group	0.02532080349929825
Otsuka Holding	Tokyo Electric Power	0.022944690870556516
